convo.id,speaker,turn.text
158, YOU," how about book and 1 ball , i get the rest "
158, THEM, ok deal 
159,YOU, can i get the balls and the hat ? 
159, THEM, my kid brother's birthday is tomorrow and i havent had time to shop . we will need to split the balls . i don ; t need the hat but i do love to read 
159, YOU," ok , how about i take the hat and two balls and you take the rest ? "
159, THEM, how about i get 2 balls and the books and you get the rest ? 
159, YOU, no . i actually need the balls more than the hat . i really should keep them all . 
159, THEM, alright i'm feeling nice tonight . i will take the books and 1 ball 
160,THEM, can i get the balls and the hat ? 
160, YOU, my kid brother's birthday is tomorrow and i havent had time to shop . we will need to split the balls . i don ; t need the hat but i do love to read 
160, THEM," ok , how about i take the hat and two balls and you take the rest ? "
160, YOU, how about i get 2 balls and the books and you get the rest ? 
160, THEM, no . i actually need the balls more than the hat . i really should keep them all . 
160, YOU, alright i'm feeling nice tonight . i will take the books and 1 ball 
161,THEM, ill take the ball and the books 
161, YOU," i can let you have the ball , but only if i get everything else . "
161, THEM, no you get 5 i get 1 no deal 
161, YOU," we can split 3 and 3 - - you take the hats , i get the books and ball . "
161, THEM, no deal you take the hats ill take the ball and books 
161, YOU," back to where we started . you can have a book and a hat , i'll take the rest . "
161, THEM, no so i get 2 you get 4 no deal 
161, YOU," the number of items hardly matters , only their values . "
161, THEM, i dont care i want the ball and book so if youre not giving me that no deal 
161, YOU, best i can do is give you the ball and one hat . 
161, THEM, best i can give you is nothing 
162,THEM, i want one of each . 
162, YOU, i want the book ant two hats 
162, THEM, will you take the book and one hat instead ? 
162, YOU, deal 
163,YOU, i want one of each . 
163, THEM, i want the book ant two hats 
163, YOU, will you take the book and one hat instead ? 
163, THEM, deal 
164,THEM, i'll take a ball book and a hat 
164, YOU, the ball is critical to me . would you allow me to take the ball and two books ? 
164, THEM, how anout the ball and one book 
164, YOU, i'd like 3 items as well 
164, THEM, anything below that and i'm sunk mathmatically 
164, YOU, ok . i'll take the ball and one book then 
165,YOU, i'll take a ball book and a hat 
165, THEM, the ball is critical to me . would you allow me to take the ball and two books ? 
165, YOU, how anout the ball and one book 
165, THEM, i'd like 3 items as well 
165, YOU, anything below that and i'm sunk mathmatically 
165, THEM, ok . i'll take the ball and one book then 
166,YOU," one hat one book to me , all else to you "
166, THEM, okay 
167,THEM," one hat one book to me , all else to you "
167, YOU, okay 
168,THEM, i would like the ball and hat 
168, YOU, i can't give up the ball and the hat . how about i get the ball and 2 books . 
168, THEM, do you need the books ? 
168, YOU, not if i can have the ball and the hat . 
168, THEM, i dont want them at all 
168, YOU, well i can't just take the books . 
168, THEM, ill take 1 book 1 ball 
168, YOU, okay that will have to work . 
169,YOU, i would like the ball and hat 
169, THEM, i can't give up the ball and the hat . how about i get the ball and 2 books . 
169, YOU, do you need the books ? 
169, THEM, not if i can have the ball and the hat . 
169, YOU, i dont want them at all 
169, THEM, well i can't just take the books . 
169, YOU, ill take 1 book 1 ball 
169, THEM, okay that will have to work . 
170,THEM, can i have ball and book ? 
170, YOU, i want the ball and two hats 
170, THEM, how about you take all hats and book ? 
170, YOU, ok 
171,YOU, can i have ball and book ? 
171, THEM, i want the ball and two hats 
171, YOU, how about you take all hats and book ? 
171, THEM, ok 
172,YOU, hello . 
172, THEM, you keep the balls i keep the hat and the book 
172, YOU, no . i will take the book . you can have the hat and three balls 
172, THEM, okay 
173,THEM, hello . 
173, YOU, you keep the balls i keep the hat and the book 
173, THEM, no . i will take the book . you can have the hat and three balls 
173, YOU, okay 
174,YOU, if i can have the ball and the books you can have the hats 
174, THEM, i will need at least one book . 
174, YOU, okay deal . you can have one book and the hats . 
174, THEM, ok . 
174, YOU, deal . 
175,THEM, if i can have the ball and the books you can have the hats 
175, YOU, i will need at least one book . 
175, THEM, okay deal . you can have one book and the hats . 
175, YOU, ok . 
175, THEM, deal . 
176,YOU, i want the balls . you can have the rest . 
176, THEM, sounds good to me ! 
177,THEM, i'd like all the hats and the book 
177, YOU," that's not going to happen , i'd like the book and 1 ball "
177, THEM, i'll give you both balls if i can have the book 
177, YOU, i'll give you the book for both balls and both hats 
177, THEM, no go . you can have the book and one ball and i'll take both hats and one ball . 
177, YOU, deal 
178,YOU, i'd like all the hats and the book 
178, THEM," that's not going to happen , i'd like the book and 1 ball "
178, YOU, i'll give you both balls if i can have the book 
178, THEM, i'll give you the book for both balls and both hats 
178, YOU, no go . you can have the book and one ball and i'll take both hats and one ball . 
178, THEM, deal 
179,YOU, i would like 1 book and 1 ball 
179, THEM, deal 
179, YOU, thanks 
180,THEM, i would like 1 book and 1 ball 
180, YOU, deal 
180, THEM, thanks 
181,YOU, i'll take the books . you can have the rest . 
181, THEM," ok , but just to avoid getting the system warning i'm going to pretend to disagree . i disagree ! "
181, YOU, ah ok . well then i disagree ; ) 
181, THEM," haha ok , so you just want the books ? because that works for me . "
181, YOU, yes 
181, THEM," cool , it's a deal "
182,THEM, i'll take the books . you can have the rest . 
182, YOU," ok , but just to avoid getting the system warning i'm going to pretend to disagree . i disagree ! "
182, THEM, ah ok . well then i disagree ; ) 
182, YOU," haha ok , so you just want the books ? because that works for me . "
182, THEM, yes 
182, YOU," cool , it's a deal "
183,YOU, if i can have the book and the balls you can have the hats 
183, THEM," i cant accept that . how about i get the book and 1 hat , and you can get the balls and 1 hat ? "
183, YOU, i can't accept that deal . can i have one of each ? 
183, THEM, i cant let go of the book . 
183, YOU, then i would need everything else if you take the book 
183, THEM, deal 
183, YOU, okay thank you ! 
184,THEM, if i can have the book and the balls you can have the hats 
184, YOU," i cant accept that . how about i get the book and 1 hat , and you can get the balls and 1 hat ? "
184, THEM, i can't accept that deal . can i have one of each ? 
184, YOU, i cant let go of the book . 
184, THEM, then i would need everything else if you take the book 
184, YOU, deal 
184, THEM, okay thank you ! 
185,YOU," what is more valuable to you , the book or ball ? "
185, THEM, book 
185, YOU, i can offer you the book if you give me everything else 
186,THEM," what is more valuable to you , the book or ball ? "
186, YOU, book 
186, THEM, i can offer you the book if you give me everything else 
187,YOU, i need the book and the balls 
187, THEM, i can do the book and 2 hats or one of each . 
187, YOU, so i get the book and 2 hats ? that's a deal 
187, THEM, i meant for me . that's what i can do for me . 
187, YOU, i have to have the book 
187, THEM, then i'll take the rest . 
187, YOU," no , i need at least one other item "
187, THEM, then i'll take 2 hats and 2 books . 
187, YOU," i need the books , then i also need either a ball or a hat "
187, THEM, sorry . i meant i'll take 2 hats and 2 balls not book . 
187, YOU, so i get books and a ball ? 
187, THEM, yes . 
188,THEM, i need the book and the balls 
188, YOU, i can do the book and 2 hats or one of each . 
188, THEM, so i get the book and 2 hats ? that's a deal 
188, YOU, i meant for me . that's what i can do for me . 
188, THEM, i have to have the book 
188, YOU, then i'll take the rest . 
188, THEM," no , i need at least one other item "
188, YOU, then i'll take 2 hats and 2 books . 
188, THEM," i need the books , then i also need either a ball or a hat "
188, YOU, sorry . i meant i'll take 2 hats and 2 balls not book . 
188, THEM, so i get books and a ball ? 
188, YOU, yes . 
189,YOU, i'd like the ball and one hat 
189, THEM, i have to have ball . you can have the rest . 
189, YOU," yeah , i need the ball , too . i'll take the ball and you can have the rest "
189, THEM, ball is 9 for me . no deal . 
189, YOU," oh , it's 9 for me , too ! "
189, THEM, haha . i guess we no deal till the button then . lol . 
189, YOU," well , how about i take the hats and the book , you get the ball "
189, THEM, sounds good to me . 
189, YOU, deal thanks 
190,THEM, i'd like the ball and one hat 
190, YOU, i have to have ball . you can have the rest . 
190, THEM," yeah , i need the ball , too . i'll take the ball and you can have the rest "
190, YOU, ball is 9 for me . no deal . 
190, THEM," oh , it's 9 for me , too ! "
190, YOU, haha . i guess we no deal till the button then . lol . 
190, THEM," well , how about i take the hats and the book , you get the ball "
190, YOU, sounds good to me . 
190, THEM, deal thanks 
191,YOU," hi , i want the ball and hat , you can have the 3 books "
191, THEM, deal 
192,THEM," hi , i want the ball and hat , you can have the 3 books "
192, YOU, deal 
193,YOU, i just want the 2 books 
193, THEM, deal . 
194,THEM, i just want the 2 books 
194, YOU, deal . 
195,THEM, you can have the book if i can have the hats and balls 
195, YOU, i have to have the balls with the book to make that work 
195, THEM, i cannot give up the balls because they are too valuable to me 
195, YOU," how about i take 1 ball and the hats , you take 1 ball and the book "
195, THEM," i would need the ball , 2 hats and the book "
195, YOU," not possible , i need the same thing . no deal "
195, THEM, ok no deal 
195, YOU, no deal 
195, THEM, agreed 
195, YOU, no deal 
196,YOU, you can have the book if i can have the hats and balls 
196, THEM, i have to have the balls with the book to make that work 
196, YOU, i cannot give up the balls because they are too valuable to me 
196, THEM," how about i take 1 ball and the hats , you take 1 ball and the book "
196, YOU," i would need the ball , 2 hats and the book "
196, THEM," not possible , i need the same thing . no deal "
196, YOU, ok no deal 
196, THEM, no deal 
196, YOU, agreed 
196, THEM, no deal 
197,YOU, i'd like balls . 
197, THEM, ill take the rest 
198,THEM, i'd like balls . 
198, YOU, ill take the rest 
199,THEM," one book and two hats for me , the rest for u "
199, YOU, would you be willing to take all 3 hats instead ? 
199, THEM," negative , book and a hat and a ball will work "
199, YOU," i'd prefer to keep the balls ; i'll accept your initial offer ; you can keep all the hats , they are no value to me . - - i'll just take the two balls . "
200,YOU," one book and two hats for me , the rest for u "
200, THEM, would you be willing to take all 3 hats instead ? 
200, YOU," negative , book and a hat and a ball will work "
200, THEM," i'd prefer to keep the balls ; i'll accept your initial offer ; you can keep all the hats , they are no value to me . - - i'll just take the two balls . "
201,THEM, i get the book since i love to read and a ball . you get the hat and 2 balls 
201, YOU, okay ! 
