id,group,turn,youthem,text
120,60,3,0," THEM: that's not gonna work for me . i've got some flexibility , but not that . what else can you do ? "
120,60,4,1, YOU: why don't you make me an offer 
120,60,5,0, THEM: all books and the hat ? 
120,60,6,1," YOU: not gonna happen , i have no wiggle room i need the hat and the ball "
120,60,7,0, THEM: well then why would i make you an offer ? that's the same thing you said before ! 
120,60,8,1, YOU: that is my only offer 
120,60,9,0, THEM: then no . 
120,60,10,1, YOU: no deal 
121,61,1,1,YOU: what do you need ? 
121,61,2,0, THEM: i need the hat and ball you can have all the books 
121,61,3,1," YOU: that's not gonna work for me . i've got some flexibility , but not that . what else can you do ? "
121,61,4,0, THEM: why don't you make me an offer 
121,61,5,1, YOU: all books and the hat ? 
121,61,6,0," THEM: not gonna happen , i have no wiggle room i need the hat and the ball "
121,61,7,1, YOU: well then why would i make you an offer ? that's the same thing you said before ! 
121,61,8,0, THEM: that is my only offer 
121,61,9,1, YOU: then no . 
121,61,10,0, THEM: no deal 
122,61,1,1,YOU: i would all the books and one ball and one hat 
122,61,2,0, THEM: you can take all the books but i would like 2 balls at least and one hat 
122,61,3,1, YOU: ok i will take the 3 books and one hat 
122,61,4,0, THEM: cool done deal ! 
123,62,1,0,THEM: i would all the books and one ball and one hat 
123,62,2,1, YOU: you can take all the books but i would like 2 balls at least and one hat 
123,62,3,0, THEM: ok i will take the 3 books and one hat 
123,62,4,1, YOU: cool done deal ! 
124,62,1,0,THEM: can i have balls ? you can have the rest . 
124,62,2,1, YOU: i need the balls as well . can we split the difference ? 
124,62,3,0," THEM: ok . can i have 1 ball , 1 hat , and 1 book ? "
124,62,4,1, YOU: i would need the ball and two hats in order to make it work and that is giving me a very low score 
124,62,5,0, THEM: ok . i can take 1 ball and the book . 
124,62,6,1, YOU: okay thank you ! 
125,63,1,1,YOU: can i have balls ? you can have the rest . 
125,63,2,0, THEM: i need the balls as well . can we split the difference ? 
125,63,3,1," YOU: ok . can i have 1 ball , 1 hat , and 1 book ? "
125,63,4,0, THEM: i would need the ball and two hats in order to make it work and that is giving me a very low score 
125,63,5,1, YOU: ok . i can take 1 ball and the book . 
125,63,6,0, THEM: okay thank you ! 
126,63,1,1,"YOU: hi , can i have all the balls ? "
126,63,2,0," THEM: sure , deal "
127,64,1,0,"THEM: hi , can i have all the balls ? "
127,64,2,1," YOU: sure , deal "
128,64,1,0,THEM: if i can get the books you can have the rest 
128,64,2,1, YOU: deal ! 
129,65,1,1,YOU: if i can get the books you can have the rest 
129,65,2,0, THEM: deal ! 
130,65,1,1,"YOU: if i can have the book , you can have the rest "
130,65,2,0, THEM: okay that works ! thank you ! 
131,66,1,0,"THEM: if i can have the book , you can have the rest "
131,66,2,1, YOU: okay that works ! thank you ! 
132,66,1,0,THEM: i would like all the balls and the hat . 
132,66,2,1, YOU: can i have the book and the hat ? 
132,66,3,0, THEM: deal . 
133,67,1,1,YOU: i would like all the balls and the hat . 
133,67,2,0, THEM: can i have the book and the hat ? 
133,67,3,1, YOU: deal . 
134,67,1,1,YOU: hi i would like the ball and hats and you can have the books 
134,67,2,0, THEM: give me atleast 2 hats then works for me otherwise i don't get anything cause i need the ball too 
134,67,3,1, YOU: sorry that wont work for me . no deal 
135,68,1,1,YOU: i need the books and the hat 
135,68,2,0, THEM: eh everything really low for me i can give you the books 
135,68,3,1, YOU: i need the books and 1 ball 
135,68,4,0," THEM: that leave me with only few points , i really cant afford give up the balls or hat at all "
135,68,5,1," YOU: i will take the books , you take the rest "
136,68,1,0,THEM: i need the books and the hat 
136,68,2,1, YOU: eh everything really low for me i can give you the books 
136,68,3,0, THEM: i need the books and 1 ball 
136,68,4,1," YOU: that leave me with only few points , i really cant afford give up the balls or hat at all "
136,68,5,0," THEM: i will take the books , you take the rest "
137,69,1,1,"YOU: hi , i need the ball . "
137,69,2,0, THEM: ok just the ball then 
137,69,3,1," YOU: yes , just the ball is enough for me . "
137,69,4,0, THEM: ok 
138,69,1,0,"THEM: hi , i need the ball . "
138,69,2,1, YOU: ok just the ball then 
138,69,3,0," THEM: yes , just the ball is enough for me . "
138,69,4,1, YOU: ok 
139,70,1,0,"THEM: can i have the book and hat , you keep the balls ? "
139,70,2,1, YOU: that doesnt work for me 
139,70,3,0," THEM: hmm , need the book ; what's your offer ? "
139,70,4,1, YOU: i get the rest 
140,70,1,1,"YOU: can i have the book and hat , you keep the balls ? "
140,70,2,0, THEM: that doesnt work for me 
140,70,3,1," YOU: hmm , need the book ; what's your offer ? "
140,70,4,0, THEM: i get the rest 
141,71,1,0,THEM: i'd like balls . you can have rest . 
141,71,2,1, YOU: sure 
142,71,1,1,YOU: i'd like balls . you can have rest . 
142,71,2,0, THEM: sure 
143,72,1,1,YOU: i would like the book and the hat . 
143,72,2,0, THEM: i'd like the book and a ball 
143,72,3,1," YOU: sorry , i need the book . "
143,72,4,0, THEM: same . i don't think i can make a deal without the book . you sure you can't take the hat and even all three balls ? 
143,72,5,1, YOU: positive . i can take the book and give you the rest even . that's the only option i have . 
143,72,6,0, THEM: honestly that's the only option i have as well . no deal . 
143,72,7,1, YOU: no problem . no deal then . 
143,72,8,0, THEM: i think we have to wait a moment for it to let us select no deal 
143,72,9,1, YOU: i think if we send a certain amount of messages it'll pop up . no deal . 
143,72,10,0," THEM: agreed , no deal "
144,72,1,0,THEM: i would like the book and the hat . 
144,72,2,1, YOU: i'd like the book and a ball 
144,72,3,0," THEM: sorry , i need the book . "
144,72,4,1, YOU: same . i don't think i can make a deal without the book . you sure you can't take the hat and even all three balls ? 
144,72,5,0, THEM: positive . i can take the book and give you the rest even . that's the only option i have . 
144,72,6,1, YOU: honestly that's the only option i have as well . no deal . 
144,72,7,0, THEM: no problem . no deal then . 
144,72,8,1, YOU: i think we have to wait a moment for it to let us select no deal 
144,72,9,0, THEM: i think if we send a certain amount of messages it'll pop up . no deal . 
144,72,10,1," YOU: agreed , no deal "
145,73,1,1,YOU: i want the books and one ball 
145,73,2,0, THEM: i need the hat and at least one book 
145,73,3,1," YOU: ok , deal "
146,73,1,0,THEM: i want the books and one ball 
146,73,2,1, YOU: i need the hat and at least one book 
146,73,3,0," THEM: ok , deal "
147,74,1,1,YOU: i would like just 2 books and 1 hat 
147,74,2,0, THEM: and i can have 1 hat and 3 balls ? 
147,74,3,1, YOU: actually i would like 2 books and 2 hats ? 
147,74,4,0," THEM: no sorry , i dont mind the books but i need 1 hat "
147,74,5,1, YOU: ok ill keep 2 books and 1 hat u have the rest 
147,74,6,0, THEM: thanks 
148,74,1,0,THEM: i would like just 2 books and 1 hat 
148,74,2,1, YOU: and i can have 1 hat and 3 balls ? 
148,74,3,0, THEM: actually i would like 2 books and 2 hats ? 
148,74,4,1," YOU: no sorry , i dont mind the books but i need 1 hat "
148,74,5,0, THEM: ok ill keep 2 books and 1 hat u have the rest 
148,74,6,1, YOU: thanks 
149,75,1,1,YOU: which items do you want ? 
149,75,2,0, THEM: the balls and a book 
149,75,3,1, YOU: how about you take two balls and one book and i'll take one ball one hat and one book ? 
149,75,4,0, THEM: deal 
150,75,1,0,THEM: which items do you want ? 
150,75,2,1, YOU: the balls and a book 
150,75,3,0, THEM: how about you take two balls and one book and i'll take one ball one hat and one book ? 
150,75,4,1, YOU: deal 
151,76,1,1,"YOU: how about you take the books , i take the rest "
151,76,2,0," THEM: not going to work , i need atlest one hat and the ball "
151,76,3,1, YOU: i need the ball and you can have the rest 
151,76,4,0, THEM: i'll take that deal 
152,76,1,0,"THEM: how about you take the books , i take the rest "
152,76,2,1," YOU: not going to work , i need atlest one hat and the ball "
152,76,3,0, THEM: i need the ball and you can have the rest 
152,76,4,1, YOU: i'll take that deal 
153,77,1,1,YOU: i need the book and the hat you can have the rest 
153,77,2,0, THEM: i cannot give up the hat and the book 
153,77,3,1, YOU: then i need the book and 3 balls 
153,77,4,0, THEM: you can have the book and two balls 
153,77,5,1, YOU: deal 
154,77,1,0,THEM: i need the book and the hat you can have the rest 
154,77,2,1, YOU: i cannot give up the hat and the book 
154,77,3,0, THEM: then i need the book and 3 balls 
154,77,4,1, YOU: you can have the book and two balls 
154,77,5,0, THEM: deal 
155,78,1,0,THEM: give me your books and ill give you hats and ball 
155,78,2,1, YOU: deal . 
156,78,1,1,YOU: give me your books and ill give you hats and ball 
156,78,2,0, THEM: deal . 
157,79,1,1,YOU: book and two balls for me 
157,79,2,0," THEM: how about book and 1 ball , i get the rest "
157,79,3,1, YOU: ok deal 
158,79,1,0,THEM: book and two balls for me 
158,79,2,1," YOU: how about book and 1 ball , i get the rest "
158,79,3,0, THEM: ok deal 
159,80,1,1,YOU: can i get the balls and the hat ? 
159,80,2,0, THEM: my kid brother's birthday is tomorrow and i havent had time to shop . we will need to split the balls . i don ; t need the hat but i do love to read 
159,80,3,1," YOU: ok , how about i take the hat and two balls and you take the rest ? "
159,80,4,0, THEM: how about i get 2 balls and the books and you get the rest ? 
159,80,5,1, YOU: no . i actually need the balls more than the hat . i really should keep them all . 
159,80,6,0, THEM: alright i'm feeling nice tonight . i will take the books and 1 ball 
160,80,1,0,THEM: can i get the balls and the hat ? 
160,80,2,1, YOU: my kid brother's birthday is tomorrow and i havent had time to shop . we will need to split the balls . i don ; t need the hat but i do love to read 
160,80,3,0," THEM: ok , how about i take the hat and two balls and you take the rest ? "
160,80,4,1, YOU: how about i get 2 balls and the books and you get the rest ? 
160,80,5,0, THEM: no . i actually need the balls more than the hat . i really should keep them all . 
160,80,6,1, YOU: alright i'm feeling nice tonight . i will take the books and 1 ball 
161,81,1,0,THEM: ill take the ball and the books 
161,81,2,1," YOU: i can let you have the ball , but only if i get everything else . "
161,81,3,0, THEM: no you get 5 i get 1 no deal 
161,81,4,1," YOU: we can split 3 and 3 - - you take the hats , i get the books and ball . "
161,81,5,0, THEM: no deal you take the hats ill take the ball and books 
161,81,6,1," YOU: back to where we started . you can have a book and a hat , i'll take the rest . "
161,81,7,0, THEM: no so i get 2 you get 4 no deal 
161,81,8,1," YOU: the number of items hardly matters , only their values . "
161,81,9,0, THEM: i dont care i want the ball and book so if youre not giving me that no deal 
161,81,10,1, YOU: best i can do is give you the ball and one hat . 
161,81,11,0, THEM: best i can give you is nothing 
162,81,1,0,THEM: i want one of each . 
162,81,2,1, YOU: i want the book ant two hats 
162,81,3,0, THEM: will you take the book and one hat instead ? 
162,81,4,1, YOU: deal 
163,82,1,1,YOU: i want one of each . 
163,82,2,0, THEM: i want the book ant two hats 
163,82,3,1, YOU: will you take the book and one hat instead ? 
163,82,4,0, THEM: deal 
164,82,1,0,THEM: i'll take a ball book and a hat 
164,82,2,1, YOU: the ball is critical to me . would you allow me to take the ball and two books ? 
164,82,3,0, THEM: how anout the ball and one book 
164,82,4,1, YOU: i'd like 3 items as well 
164,82,5,0, THEM: anything below that and i'm sunk mathmatically 
164,82,6,1, YOU: ok . i'll take the ball and one book then 
165,83,1,1,YOU: i'll take a ball book and a hat 
165,83,2,0, THEM: the ball is critical to me . would you allow me to take the ball and two books ? 
165,83,3,1, YOU: how anout the ball and one book 
165,83,4,0, THEM: i'd like 3 items as well 
165,83,5,1, YOU: anything below that and i'm sunk mathmatically 
165,83,6,0, THEM: ok . i'll take the ball and one book then 
166,83,1,1,"YOU: one hat one book to me , all else to you "
166,83,2,0, THEM: okay 
167,84,1,0,"THEM: one hat one book to me , all else to you "
167,84,2,1, YOU: okay 
168,84,1,0,THEM: i would like the ball and hat 
168,84,2,1, YOU: i can't give up the ball and the hat . how about i get the ball and 2 books . 
168,84,3,0, THEM: do you need the books ? 
168,84,4,1, YOU: not if i can have the ball and the hat . 
168,84,5,0, THEM: i dont want them at all 
168,84,6,1, YOU: well i can't just take the books . 
168,84,7,0, THEM: ill take 1 book 1 ball 
168,84,8,1, YOU: okay that will have to work . 
169,85,1,1,YOU: i would like the ball and hat 
169,85,2,0, THEM: i can't give up the ball and the hat . how about i get the ball and 2 books . 
169,85,3,1, YOU: do you need the books ? 
169,85,4,0, THEM: not if i can have the ball and the hat . 
169,85,5,1, YOU: i dont want them at all 
169,85,6,0, THEM: well i can't just take the books . 
169,85,7,1, YOU: ill take 1 book 1 ball 
169,85,8,0, THEM: okay that will have to work . 
170,85,1,0,THEM: can i have ball and book ? 
170,85,2,1, YOU: i want the ball and two hats 
170,85,3,0, THEM: how about you take all hats and book ? 
170,85,4,1, YOU: ok 
171,86,1,1,YOU: can i have ball and book ? 
171,86,2,0, THEM: i want the ball and two hats 
171,86,3,1, YOU: how about you take all hats and book ? 
171,86,4,0, THEM: ok 
172,86,1,1,YOU: hello . 
172,86,2,0, THEM: you keep the balls i keep the hat and the book 
172,86,3,1, YOU: no . i will take the book . you can have the hat and three balls 
172,86,4,0, THEM: okay 
173,87,1,0,THEM: hello . 
173,87,2,1, YOU: you keep the balls i keep the hat and the book 
173,87,3,0, THEM: no . i will take the book . you can have the hat and three balls 
173,87,4,1, YOU: okay 
174,87,1,1,YOU: if i can have the ball and the books you can have the hats 
174,87,2,0, THEM: i will need at least one book . 
174,87,3,1, YOU: okay deal . you can have one book and the hats . 
174,87,4,0, THEM: ok . 
174,87,5,1, YOU: deal . 
175,88,1,0,THEM: if i can have the ball and the books you can have the hats 
175,88,2,1, YOU: i will need at least one book . 
175,88,3,0, THEM: okay deal . you can have one book and the hats . 
175,88,4,1, YOU: ok . 
175,88,5,0, THEM: deal . 
176,88,1,1,YOU: i want the balls . you can have the rest . 
176,88,2,0, THEM: sounds good to me ! 
177,89,1,0,THEM: i'd like all the hats and the book 
177,89,2,1," YOU: that's not going to happen , i'd like the book and 1 ball "
177,89,3,0, THEM: i'll give you both balls if i can have the book 
177,89,4,1, YOU: i'll give you the book for both balls and both hats 
177,89,5,0, THEM: no go . you can have the book and one ball and i'll take both hats and one ball . 
177,89,6,1, YOU: deal 
178,89,1,1,YOU: i'd like all the hats and the book 
178,89,2,0," THEM: that's not going to happen , i'd like the book and 1 ball "
178,89,3,1, YOU: i'll give you both balls if i can have the book 
178,89,4,0, THEM: i'll give you the book for both balls and both hats 
178,89,5,1, YOU: no go . you can have the book and one ball and i'll take both hats and one ball . 
178,89,6,0, THEM: deal 
179,90,1,1,YOU: i would like 1 book and 1 ball 
179,90,2,0, THEM: deal 
179,90,3,1, YOU: thanks 
180,90,1,0,THEM: i would like 1 book and 1 ball 
180,90,2,1, YOU: deal 
180,90,3,0, THEM: thanks 
181,91,1,1,YOU: i'll take the books . you can have the rest . 
181,91,2,0," THEM: ok , but just to avoid getting the system warning i'm going to pretend to disagree . i disagree ! "
181,91,3,1, YOU: ah ok . well then i disagree ; ) 
181,91,4,0," THEM: haha ok , so you just want the books ? because that works for me . "
181,91,5,1, YOU: yes 
181,91,6,0," THEM: cool , it's a deal "
182,91,1,0,THEM: i'll take the books . you can have the rest . 
